13 : 茉伶 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
8 : 紀偉 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 紀偉 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 紀偉 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 紀偉 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 揮朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 希伶 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希兵 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希兵 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希伸 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希伸 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希初 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希秀 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希秀 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希志 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希冴 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希克 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希宏 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希完 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希完 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希快 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希我 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 希我 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完里 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完里 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完希 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完希 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完花 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 完花 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 活陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 活温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 覚朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 凱朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 海陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 海温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 快里 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 快希 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 快花 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我里 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我里 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我希 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我希 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我花 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 我花 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花伶 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花兵 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花兵 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花伸 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花伸 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花初 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花秀 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花秀 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花志 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花冴 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花克 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花宏 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花完 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花完 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花快 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花我 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 花我 : ['凶', '大吉', '凶', '大吉', '吉', '吉']
8 : 火梨 : ['凶', '大吉', '大吉', '凶', '大吉', '吉凶混合']
8 : 火夫 : ['凶', '大吉', '吉', '大吉', '吉', '凶']
8 : 火太 : ['凶', '大吉', '吉', '大吉', '吉', '凶']
8 : 火菜 : ['凶', '大吉', '大吉', '凶', '大吉', '吉凶混合']
8 : 温百 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温百 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温凪 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温壮 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温壮 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温光 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温圭 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温匡 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温宇 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温宇 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 温旭 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 詠朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 瑛朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 栄陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 栄温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 雲朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 宇陽 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 宇陽 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 宇結 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 宇結 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 宇温 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 宇温 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 胤陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 胤温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 一朱 : ['凶', '凶', '吉', '大吉', '大吉', '吉']
8 : 威陽 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威柚 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威春 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威咲 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威香 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威結 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威紀 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 威温 : ['凶', '吉', '吉', '吉', '吉凶混合', '吉']
8 : 偉朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 偉朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 偉朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 偉朱 : ['凶', '吉', '吉', '大吉', '吉凶混合', '吉凶混合']
8 : 旭陽 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 旭結 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
8 : 旭温 : ['凶', '大吉', '吉', '吉', '吉凶混合', '吉凶混合']
7 : 凜茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凜和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凜柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凜春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凜朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 凜実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凜咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凜香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凜紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凜果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 茉凜 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉颯 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉凛 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉諒 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉鳳 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉方 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉文 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉範 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉徳 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉天 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉徹 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉聡 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉碩 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉彰 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉潤 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉豪 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉豪 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉慧 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉儀 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉輝 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉毅 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 茉旗 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉魁 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 茉火 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 茉鋭 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 翔梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 翔菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 凛茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凛和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凛柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凛春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凛朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 凛実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 凛咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凛香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凛紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 凛果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 和凜 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和颯 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和凛 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和諒 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和鳳 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和方 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和文 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和範 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和徳 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和天 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和徹 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和聡 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和碩 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和彰 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和潤 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和豪 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和豪 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和慧 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和儀 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和輝 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和毅 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 和旗 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和魁 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 和火 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 和鋭 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 怜夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 怜太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 嶺里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 嶺朱 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 嶺希 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 嶺花 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 伶優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 諒茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 諒和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 諒柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 諒春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 諒朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 諒実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 諒咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 諒香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 諒紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 諒果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 了里 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了里 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了陽 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 了陽 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 了柚 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了柚 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了春 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了春 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了咲 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了咲 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了香 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了香 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了結 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 了結 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 了紀 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了紀 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 了希 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了希 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了花 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了花 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 了温 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 了温 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 里嶺 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 里翼 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 里優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 里環 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 嵐梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 嵐菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 翼里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 翼朱 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 翼希 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 翼花 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 陽颯 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽崚 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽了 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽了 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽隆 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽隆 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽隆 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽理 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽理 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽蘭 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 陽猛 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽猛 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽鳳 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽徳 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽著 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽聡 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽爽 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽碩 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽盛 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽盛 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽崇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽崇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽進 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽進 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽深 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽章 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽章 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽彰 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽識 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 陽菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽豪 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽豪 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽啓 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽教 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽規 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽規 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽旗 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 陽基 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽基 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽貫 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽貫 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽貫 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 陽魁 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 揚梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 揚菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 雄梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 雄菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 裕梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 裕菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 柚凜 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚凛 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚錬 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚諒 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚頼 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚頼 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚諭 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚範 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚徹 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚整 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚潤 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚賢 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚憲 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 柚慧 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚儀 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚輝 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚毅 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚鋭 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 柚叡 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 優伶 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優兵 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優兵 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優百 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 優百 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 優凪 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 優壮 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 優壮 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 優伸 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優伸 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 優初 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
