13 : 茉良 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
7 : 光和 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 光優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 光優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 光実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 光実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 光恵 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 光恵 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 光果 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 光果 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 湖梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 湖菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結毬 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結壽 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結麗 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 結瑠 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結悠 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結野 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結霧 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 結密 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結麻 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結望 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結望 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結萌 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結輔 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結寧 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結惇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結都 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結雪 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結崇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結深 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結情 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結梢 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結彰 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結淳 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結淑 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結彩 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結康 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結健 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結蛍 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結渓 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結鏡 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 結郷 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 結嘉 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 結嘉 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 景梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 景梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 景菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 景菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 敬梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 敬菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 慶茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 慶朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 慶実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 慶果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 慶果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 欽梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 欽菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 欣夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 欣太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 暁梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 暁菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 協夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 協太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 京夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 京太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 亨優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 久夫 : ['凶', '凶', '吉', '大吉', '大吉', '吉凶混合']
7 : 久太 : ['凶', '凶', '吉', '大吉', '大吉', '吉凶混合']
7 : 吉莉 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 吉茉 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 吉和 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 吉優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 吉実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 吉恵 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 吉果 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 鞠里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 鞠朱 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 鞠希 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 鞠花 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 誼茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 誼和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 誼柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 誼春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 誼朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 誼実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 誼咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 誼香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 誼紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 誼果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 宜夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 宜太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 輝茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 輝朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 輝朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 輝実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 輝果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 輝果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 貴梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 貴菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 紀澪 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀璃 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀頼 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀熱 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀篤 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀燈 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀潤 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀賛 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀賛 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀憩 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀慶 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀慶 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀薫 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀誼 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀輝 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀輝 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀輝 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀嬉 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀歓 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀縁 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 紀衛 : ['凶', '吉', '吉', '吉', '凶', '大吉']
7 : 紀影 : ['凶', '吉', '大吉', '大吉', '特殊格', '凶']
7 : 希嶺 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希燦 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希鞠 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希環 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 希霞 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 嬉茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 嬉和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 嬉柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 嬉春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 嬉朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 嬉実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 嬉咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 嬉香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 嬉紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 嬉果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 喜梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 喜菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 環里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 環朱 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 環希 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 環花 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 歓茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 歓和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 歓柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 歓春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 歓朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 歓実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 歓咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 歓香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 歓紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 歓果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 岳夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 岳太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 開梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 開菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 賀梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 賀菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 芽夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 芽太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 霞里 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 霞朱 : ['凶', '凶', '吉', '大吉', '吉', '吉']
7 : 霞希 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 霞花 : ['凶', '凶', '大吉', '大吉', '特殊格', '吉']
7 : 花嶺 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花優 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花燦 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花鞠 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花環 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 花霞 : ['凶', '大吉', '大吉', '凶', '特殊格', '吉']
7 : 河夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 河太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果壽 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果瑠 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果璃 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果予 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果木 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果輔 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果熱 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果寧 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果天 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果丹 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果水 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果仁 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果心 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果彰 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果潤 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果賛 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果賛 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果慶 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果慶 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果誼 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果輝 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果輝 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果輝 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果嬉 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果歓 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果火 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果火 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果嘉 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果嘉 : ['凶', '吉', '凶', '吉', '大吉', '吉']
7 : 果縁 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 果円 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 果影 : ['凶', '吉', '吉', '大吉', '吉', '凶']
7 : 佳夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 佳夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 佳太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 佳太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 温毬 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温壽 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温麗 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 温瑠 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温悠 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温野 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温霧 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 温密 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温麻 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温望 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温望 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温萌 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温輔 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温寧 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温惇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温都 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温雪 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温崇 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温深 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温情 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温梢 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温彰 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温淳 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温淑 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温彩 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温康 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温健 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温蛍 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温渓 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温鏡 : ['凶', '吉', '大吉', '凶', '吉凶混合', '大吉']
7 : 温郷 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 温嘉 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 温嘉 : ['凶', '吉', '凶', '吉', '吉', '大吉']
7 : 旺夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 旺夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 旺太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 旺太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 縁茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 縁和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 縁柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 縁春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 縁朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 縁実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 縁咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 縁香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 縁紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 縁果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 延夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 延太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 瑛梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 瑛菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 影茉 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 影和 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 影柚 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 影春 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 影朱 : ['凶', '大吉', '吉', '大吉', '吉凶混合', '凶']
7 : 影実 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 影咲 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 影香 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 影紀 : ['凶', '大吉', '大吉', '吉', '特殊格', '凶']
7 : 影果 : ['凶', '大吉', '吉', '吉', '吉', '凶']
7 : 雲梨 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 雲菜 : ['凶', '吉', '吉', '凶', '吉', '大吉']
7 : 羽莉 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 羽茉 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 羽和 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 羽優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 羽実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 羽恵 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 羽果 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 宇莉 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 宇茉 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 宇和 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 宇優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 宇実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 宇恵 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 宇果 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 依夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 依夫 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 依太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 依太 : ['凶', '吉', '凶', '大吉', '吉', '吉']
7 : 安莉 : ['凶', '大吉', '大吉', '凶', '吉', '吉凶混合']
7 : 安茉 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 安和 : ['凶', '大吉', '凶', '吉', '吉', '吉']
7 : 安優 : ['凶', '大吉', '吉', '凶', '吉', '吉']
7 : 安実 : ['凶', '大吉', '凶', '吉', '吉', '吉']
